Replicate	SampleSize	ScenarioNumber	True_Slope_meanOnset	True_Intercept_meanOnset	True_Anchor_meanOnset	True_Slope_meanDuration	True_Intercept_meanDuration	True_Anchor_meanDuration	True_Sigma	Theor_Slope_meanObserved	Theor_Intercept_meanObserved	Theor_Slope_meanCessation	Theor_Intercept_meanCessation	TrueObs_meanOnset	TrueObs_meanDuration	Theor_meanOnset	Theor_meanDuration	Hyper_Mean_Slope_meanOnset	Hyper_SD_Slope_meanOnset	Hyper_Mean_Slope_meanDuration	Hyper_SD_Slope_meanDuration	Hyper_Mean_Anchor_meanOnset	Hyper_SD_Anchor_meanOnset	Hyper_Mean_Anchor_meanDuration	Hyper_SD_Anchor_meanDuration	Hyper_Mean_Sigma	Hyper_SD_Sigma	Est_SR_Slope_meanObserved	Est_SR_Intercept_meanObserved	Est_QR_Slope_meanQ10	Est_QR_Intercept_meanQ10	Est_QR_Slope_meanQ50	Est_QR_Intercept_meanQ50	Est_QR_Slope_meanQ90	Est_QR_Intercept_meanQ90	Est_Stan_Slope_meanOnset	Est_Stan_Slope_meanOnset_q2.5	Est_Stan_Slope_meanOnset_q97.5	Est_Stan_Intercept_meanOnset	Est_Stan_Intercept_meanOnset_q2.5	Est_Stan_Intercept_meanOnset_q97.5	Est_Stan_Anchor_meanOnset	Est_Stan_Anchor_meanOnset_q2.5	Est_Stan_Anchor_meanOnset_q97.5	Est_Stan_Slope_meanDuration	Est_Stan_Slope_meanDuration_q2.5	Est_Stan_Slope_meanDuration_q97.5	Est_Stan_Intercept_meanDuration	Est_Stan_Intercept_meanDuration_q2.5	Est_Stan_Intercept_meanDuration_q97.5	Est_Stan_Anchor_meanDuration	Est_Stan_Anchor_meanDuration_q2.5	Est_Stan_Anchor_meanDuration_q97.5	Est_Stan_Sigma	Est_Stan_Sigma_q2.5	Est_Stan_Sigma_q97.5	Number_Divergences
738	500	3	0.81760	173.50635	182.50000	-2.22189	85.55622	61.11545	7.00000	-0.29334	216.28446	-1.40428	259.06257	182.36931	60.81858	180.93776	65.36092	0.33948	5.66000	-1.63889	1.06588	188.51395	14.00000	51.36763	14.00000	7.00000	3.50000	-0.25519	216.04982	0.33948	184.74933	-0.21335	215.38908	-1.29940	254.29099	0.50004	0.37963	0.62302	182.50742	180.85095	184.18202	188.05250	187.07295	188.99205	-1.77069	-1.88240	-1.65480	65.39044	63.63806	67.12503	45.75479	44.82179	46.73778	11.76612	10.47590	13.18545	0
738	500	2	1.60405	164.85542	182.50000	-0.83655	88.32690	79.12488	7.00000	1.18578	209.01887	0.76751	253.18232	182.45961	79.15626	179.43629	80.72267	1.28870	5.66000	-0.46596	1.06588	192.02107	14.00000	62.25331	14.00000	7.00000	3.50000	1.12510	209.81421	1.28870	177.72936	0.85839	215.09203	0.82274	245.15020	1.35668	1.22698	1.48664	175.75967	173.98195	177.51735	190.80523	189.79595	191.83600	-0.49882	-0.62294	-0.37265	62.95755	61.15326	64.74070	57.42565	56.37551	58.45880	15.09469	13.28166	16.98521	0
738	500	1	1.23027	168.96704	182.50000	0.49636	50.99271	56.45262	7.00000	1.47845	194.46340	1.72662	219.95975	182.12699	56.53752	180.10462	55.48620	1.10380	5.66000	0.75317	1.06588	186.74655	14.00000	49.77224	14.00000	7.00000	3.50000	1.37284	195.19730	1.10380	174.54627	1.25907	197.01499	1.85697	215.99379	1.02067	0.89936	1.14653	174.87073	173.16293	176.54010	186.15217	185.18495	187.11702	0.78283	0.65739	0.90748	35.49693	33.84830	37.19179	44.14953	43.14759	45.19182	11.21637	9.86196	12.74139	0
737	500	6	-0.76167	190.87832	182.50000	2.11380	54.22759	77.47936	7.00000	0.29523	217.99212	1.35213	245.10591	182.69239	77.81885	184.19254	72.78216	-0.52779	5.66000	1.56837	1.06588	187.72641	14.00000	63.81758	14.00000	7.00000	3.50000	0.32302	216.97911	-0.52779	193.41482	0.29364	215.82223	1.04058	240.32881	-0.57285	-0.70716	-0.44803	193.60035	191.90983	195.32205	187.42628	186.41692	188.40105	1.69366	1.56200	1.82199	41.14125	39.44365	42.82890	59.39527	58.37621	60.44514	13.77068	12.10648	15.53039	0
737	500	5	-5.62720	244.39917	182.50000	0.92338	51.84676	62.00397	7.00000	-5.16551	270.32255	-4.70381	296.24593	184.14022	61.70864	195.21020	59.91832	-5.40152	5.66000	0.62614	1.06588	188.07270	14.00000	51.97699	14.00000	7.00000	3.50000	-5.03661	269.05021	-5.40152	246.09198	-5.01163	269.14075	-4.77538	291.34343	-5.43585	-5.57059	-5.30291	246.64789	244.93990	248.37725	188.25981	187.19298	189.28502	0.71359	0.58454	0.83975	39.15127	37.50912	40.84967	46.81619	45.83241	47.84800	12.95334	11.42007	14.57616	0
737	500	4	-1.72660	201.49259	182.50000	-1.70754	86.58493	67.80201	7.00000	-2.58037	244.78505	-3.43414	288.07751	182.76973	67.62818	185.61321	70.88085	-2.35677	5.66000	-0.85884	1.06588	189.31472	14.00000	52.51305	14.00000	7.00000	3.50000	-2.66465	247.38945	-2.35677	215.70331	-2.76797	248.51016	-3.21561	277.83271	-2.28807	-2.42257	-2.14659	215.38264	213.56675	217.20503	189.76327	188.74498	190.79303	-0.95610	-1.08324	-0.83205	58.15570	56.40409	59.94067	47.45039	46.46457	48.43124	14.48628	13.02013	16.12459	0
737	500	3	0.75759	174.16654	182.50000	-2.08572	85.82856	62.88565	7.00000	-0.28527	217.08082	-1.32813	259.99510	182.10396	63.29344	180.81300	67.53015	0.31718	5.66000	-1.59179	1.06588	188.38130	14.00000	52.14664	14.00000	7.00000	3.50000	-0.36652	218.15782	0.31718	184.96426	-0.42550	220.12783	-1.27461	254.25953	0.43536	0.30267	0.56430	183.22299	181.50500	184.93107	187.91319	186.94392	188.87602	-1.73170	-1.85407	-1.61295	65.37386	63.64223	67.17324	46.71797	45.75886	47.72960	12.87299	11.46349	14.37132	0
737	500	2	1.94294	161.12768	182.50000	-1.92481	86.15037	64.97742	7.00000	0.98053	204.20286	0.01812	247.27805	182.76621	64.91828	178.70625	68.73578	1.48723	5.66000	-1.30144	1.06588	190.19565	14.00000	50.37608	14.00000	7.00000	3.50000	0.93252	204.65862	1.48723	173.76563	0.85460	204.37414	0.18579	238.51924	1.59754	1.46421	1.72919	172.34936	170.54385	174.16100	189.99801	189.03692	190.98500	-1.40718	-1.53078	-1.27676	60.36479	58.53015	62.19975	44.81913	43.85297	45.79516	13.27878	11.85136	14.72851	0
737	500	1	5.64338	120.42281	182.50000	1.81026	53.62051	73.53334	7.00000	6.54851	147.23307	7.45364	174.04333	180.66576	73.33788	169.39323	69.32901	5.90643	5.66000	1.15296	1.06588	187.42551	14.00000	58.63623	14.00000	7.00000	3.50000	6.51149	148.34196	5.90643	124.35962	6.67192	146.25709	7.05939	170.68516	5.89345	5.75801	6.03056	124.38530	122.60897	126.18107	187.31265	186.25400	188.36503	1.24907	1.11885	1.37800	40.56786	38.94797	42.25672	53.90475	52.88117	54.93402	15.31359	13.61905	17.08414	0
736	500	6	-0.75571	190.81277	182.50000	1.99718	53.99435	75.96330	7.00000	0.24288	217.80995	1.24147	244.80712	182.65704	75.55199	184.26667	71.29434	-0.14896	5.66000	1.21562	1.06588	191.77403	14.00000	60.30398	14.00000	7.00000	3.50000	0.42024	216.68906	-0.14896	193.36229	0.28459	218.17436	1.06665	240.70510	-0.19075	-0.32464	-0.05942	192.75379	191.07792	194.50302	190.71998	189.74098	191.69708	1.32559	1.19639	1.45615	41.23646	39.53958	42.92397	55.37015	54.37357	56.38621	14.74414	13.09738	16.49533	0
736	500	5	-0.85712	191.92827	182.50000	0.50943	51.01886	56.62257	7.00000	-0.60240	217.43770	-0.34769	242.94712	181.97379	56.56592	184.23822	55.58946	-0.77541	5.66000	0.33280	1.06588	186.23259	14.00000	48.93547	14.00000	7.00000	3.50000	-0.51716	216.69172	-0.77541	194.74042	-0.33463	214.73726	-0.44261	240.02440	-0.74866	-0.87193	-0.62810	194.47934	192.82100	196.15308	186.26505	185.26998	187.23503	0.38759	0.26840	0.50542	39.20718	37.64590	40.82931	43.45986	42.47743	44.45046	11.83005	10.42888	13.39504	0
736	500	4	-3.28261	218.60872	182.50000	-1.94877	86.10246	64.66599	7.00000	-4.25700	261.65995	-5.23138	304.71118	182.36141	64.62444	189.06884	68.56568	-3.54253	5.66000	-1.32337	1.06588	186.85146	14.00000	55.45159	14.00000	7.00000	3.50000	-4.24114	260.98767	-3.54253	225.81535	-4.37449	263.92799	-4.86590	295.82257	-3.54233	-3.66625	-3.41943	225.36517	223.60395	227.08008	186.40347	185.36485	187.39402	-1.47963	-1.60677	-1.36341	66.70802	64.93794	68.59968	50.43367	49.42818	51.47171	11.39121	9.96588	12.98360	0
736	500	3	0.78036	173.91600	182.50000	-2.13016	85.73967	62.30786	7.00000	-0.28472	216.78583	-1.34980	259.65567	182.80774	62.84150	181.04646	66.27561	0.41222	5.66000	-1.41230	1.06588	188.93382	14.00000	50.83250	14.00000	7.00000	3.50000	-0.35484	217.83446	0.41222	184.34273	-0.38094	217.91849	-1.00007	250.90450	0.45142	0.32005	0.57753	183.61284	181.86998	185.43505	188.64050	187.67998	189.64905	-1.58252	-1.70093	-1.46122	63.04008	61.27677	64.83091	45.41499	44.44245	46.40253	12.14699	10.81822	13.55012	0
736	500	2	4.63060	131.56343	182.50000	-2.01568	85.96865	63.79622	7.00000	3.62276	174.54776	2.61492	217.53208	180.25787	63.41321	171.03300	68.78775	4.33051	5.66000	-1.48429	1.06588	183.90308	14.00000	55.24827	14.00000	7.00000	3.50000	3.58307	174.20278	4.33051	138.33034	3.84036	168.71051	2.84622	209.19870	4.42220	4.29760	4.55065	137.48370	135.71185	139.20205	184.02133	182.98398	185.01510	-1.62382	-1.75135	-1.49837	67.44877	65.64334	69.26586	50.36024	49.32927	51.36510	13.10088	11.58355	14.72683	0
736	500	1	5.64077	120.45151	182.50000	1.15135	52.30271	64.96761	7.00000	6.21645	146.60287	6.79213	172.75422	180.56244	64.53991	169.63403	62.34150	5.85682	5.66000	0.97978	1.06588	185.59409	14.00000	55.02786	14.00000	7.00000	3.50000	6.22992	146.68724	5.85682	122.81413	6.03502	148.05307	6.83661	167.33960	5.86110	5.73123	5.99019	122.60599	120.95585	124.30617	185.43182	184.45000	186.40703	1.04277	0.91317	1.16820	38.90805	37.36501	40.60761	50.08557	49.07220	51.11983	12.21877	10.65478	13.91931	0
735	500	6	-0.75387	190.79255	182.50000	2.15231	54.30462	77.98000	7.00000	0.32229	217.94486	1.39844	245.09716	182.21749	79.17581	183.59481	74.85430	-0.52145	5.66000	1.66138	1.06588	188.44943	14.00000	65.51633	14.00000	7.00000	3.50000	0.35284	218.24347	-0.52145	194.47101	0.59659	214.85647	1.13992	240.80220	-0.58707	-0.72316	-0.45384	195.11593	193.28098	196.93510	188.33657	187.25198	189.36000	1.79702	1.66499	1.93108	40.47621	38.74455	42.25405	61.22774	60.14986	62.29001	13.38122	11.66234	15.26998	0
735	500	5	-5.22408	239.96487	182.50000	1.04998	52.09997	63.64979	7.00000	-4.69909	266.01485	-4.17410	292.06483	179.65944	63.97923	189.83242	62.17605	-4.93698	5.66000	0.50228	1.06588	184.87085	14.00000	52.28689	14.00000	7.00000	3.50000	-4.75732	266.54667	-4.93698	242.12213	-5.01167	268.21856	-4.43470	288.58434	-5.00835	-5.13367	-4.88143	242.92345	241.14085	244.68205	184.84456	183.83097	185.84203	0.56029	0.44026	0.68422	40.60761	38.92325	42.32850	47.10499	46.12817	48.11788	12.48281	11.04057	14.03261	0
735	500	4	-3.74914	223.74057	182.50000	-0.97946	88.04108	77.26703	7.00000	-4.23887	267.76111	-4.72860	311.78165	182.31323	77.16916	189.55055	79.10898	-3.79972	5.66000	-0.68846	1.06588	188.48272	14.00000	64.66245	14.00000	7.00000	3.50000	-4.22580	266.96291	-3.79972	230.73341	-4.10118	263.71063	-4.48818	303.05112	-3.86360	-3.99991	-3.72727	230.49675	228.67300	232.42250	187.53574	186.53300	188.57308	-0.75151	-0.89083	-0.60848	68.47926	66.56099	70.41847	60.12294	59.07204	61.19078	13.66446	11.95652	15.60125	0
735	500	3	0.76473	174.08793	182.50000	-2.15206	85.69588	62.02319	7.00000	-0.31130	216.93587	-1.38733	259.78381	182.53162	62.24600	180.94657	66.39475	0.57701	5.66000	-1.64862	1.06588	187.91095	14.00000	50.93118	14.00000	7.00000	3.50000	-0.26690	216.60673	0.57701	181.58189	-0.21038	217.46455	-1.07161	250.59624	0.62100	0.49164	0.74840	180.89227	179.06992	182.63405	187.70383	186.68792	188.67712	-1.80577	-1.92203	-1.68896	65.26744	63.51647	67.08590	45.46055	44.51849	46.45197	12.91425	11.59053	14.34352	0
735	500	2	2.83083	151.36089	182.50000	-1.69106	86.61789	68.01627	7.00000	1.98530	194.66983	1.13977	237.97877	182.64483	67.39576	176.91061	71.35522	2.59138	5.66000	-1.17430	1.06588	187.74245	14.00000	58.33041	14.00000	7.00000	3.50000	1.91384	194.90544	2.59138	159.17116	2.11868	190.95350	1.41707	230.44890	2.57531	2.43899	2.71258	158.52632	156.74195	160.41602	186.92042	185.93297	187.87417	-1.31669	-1.45317	-1.18504	67.92783	66.13569	69.85852	53.41059	52.43386	54.42335	12.87254	11.32560	14.51265	0
735	500	1	2.83405	151.32541	182.50000	1.29511	52.59023	66.83649	7.00000	3.48161	177.62052	4.12917	203.91564	183.20353	66.95398	177.41785	64.51403	2.97465	5.66000	1.01326	1.06588	186.83442	14.00000	56.84635	14.00000	7.00000	3.50000	3.40117	177.70373	2.97465	153.49820	3.55308	173.94609	3.98791	198.98920	2.93607	2.79956	3.07673	153.97264	152.12395	155.78100	186.87650	185.83395	187.88800	1.06705	0.93387	1.20146	40.04850	38.31483	41.81130	52.00662	50.97431	53.07131	13.25251	11.56978	15.06245	0
73	500	6	-0.76509	190.91603	182.50000	2.04288	54.08576	76.55742	7.00000	0.25635	217.95891	1.27779	245.00179	182.27035	77.02091	184.07388	72.35501	-0.46806	5.66000	1.47686	1.06588	188.04044	14.00000	62.01695	14.00000	7.00000	3.50000	0.18905	217.38960	-0.46806	193.16242	0.16192	218.07739	1.00879	239.01829	-0.59565	-0.83902	-0.35529	197.54837	194.49670	200.69708	191.03024	189.18285	192.83505	1.61007	1.47913	1.74492	39.23703	37.56338	40.96896	56.85586	55.82847	57.89234	14.15632	12.54237	15.96186	0
73	500	5	-2.64267	211.56935	182.50000	0.75218	51.50436	59.77836	7.00000	-2.26658	237.32154	-1.89049	263.07372	182.94273	59.77417	188.27849	58.13363	-2.20651	5.66000	0.05598	1.06588	189.40159	14.00000	47.95610	14.00000	7.00000	3.50000	-2.26766	237.33745	-2.20651	213.26147	-2.50908	240.97959	-2.15053	260.61225	-2.30017	-2.51277	-2.08013	216.12386	213.23375	219.01630	191.25117	189.64097	192.88010	0.09123	-0.02613	0.20869	40.64303	39.11126	42.22299	41.62950	40.70582	42.59536	13.89681	12.57852	15.31183	0
73	500	4	-2.53983	210.43817	182.50000	-1.73856	86.52288	67.39870	7.00000	-3.40911	253.69961	-4.27840	296.96105	184.45974	67.86355	189.13453	71.94015	-2.81852	5.66000	-1.06758	1.06588	188.95806	14.00000	56.26241	14.00000	7.00000	3.50000	-3.39325	252.93850	-2.81852	218.23634	-3.42606	253.77510	-3.88610	285.58858	-2.84847	-3.07385	-2.62757	222.03075	218.85100	225.10810	192.44134	190.67198	194.21723	-1.19557	-1.32696	-1.05788	63.14397	61.36949	64.93706	50.72458	49.69785	51.77068	13.48498	12.01155	15.03706	0
73	500	3	0.75458	174.19960	182.50000	-1.97376	86.05248	64.34115	7.00000	-0.23230	217.22585	-1.21918	260.25209	182.90043	64.54596	181.16952	67.82129	0.45644	5.66000	-1.68193	1.06588	189.80692	14.00000	54.19808	14.00000	7.00000	3.50000	-0.24240	217.35130	0.45644	184.67802	-0.21834	218.96180	-1.22549	257.77562	0.76058	0.55140	0.97433	180.93527	177.76398	183.96108	189.48171	187.86095	191.12300	-1.83386	-1.96231	-1.71107	69.05768	67.25069	70.96136	48.45098	47.46796	49.45312	12.43840	11.09494	13.90112	0
73	500	2	3.14275	147.92978	182.50000	-1.20989	87.58022	74.27140	7.00000	2.53780	191.71989	1.93286	235.51000	182.03884	74.23035	176.09757	76.73620	2.90123	5.66000	-1.09012	1.06588	188.26613	14.00000	62.97281	14.00000	7.00000	3.50000	2.39930	192.75884	2.90123	156.46056	2.16658	197.02096	1.81111	231.38409	3.01837	2.78496	3.25021	156.80208	153.56785	159.94712	189.89185	188.20995	191.62805	-1.18235	-1.31511	-1.04140	70.96058	69.10667	72.79639	57.99873	56.99106	59.07391	12.07942	10.54281	13.79911	0
73	500	1	4.39782	134.12398	182.50000	2.25104	54.50208	79.26352	7.00000	5.52334	161.37502	6.64886	188.62606	179.31588	79.46727	171.27062	73.51572	4.76555	5.66000	1.72337	1.06588	188.44828	14.00000	61.40960	14.00000	7.00000	3.50000	5.59114	160.45054	4.76555	138.66445	5.82285	158.92419	6.48892	182.07068	4.61770	4.35504	4.87299	142.15448	139.13755	145.32102	190.39377	188.51790	192.28610	1.88972	1.75678	2.02112	36.45132	34.94720	38.08984	56.19248	55.15689	57.23546	15.62867	14.06633	17.36501	0
734	500	6	-0.75577	190.81344	182.50000	2.07857	54.15713	77.02135	7.00000	0.28352	217.89200	1.32280	244.97057	183.25170	77.49251	184.09123	72.64504	-0.31427	5.66000	1.38771	1.06588	189.99873	14.00000	61.85282	14.00000	7.00000	3.50000	0.23015	218.72382	-0.31427	193.42259	-0.08659	221.00816	1.07343	240.15697	-0.37401	-0.51060	-0.23364	193.75565	191.87485	195.56507	189.68100	188.63085	190.70417	1.52123	1.38435	1.66091	40.79871	39.14720	42.55633	57.37184	56.33619	58.43392	14.74780	12.98198	16.62336	0
734	500	5	-1.55976	199.65738	182.50000	0.76835	51.53671	59.98859	7.00000	-1.17559	225.42573	-0.79141	251.19409	182.77492	60.08366	185.84404	58.34128	-1.22252	5.66000	0.13493	1.06588	189.11571	14.00000	49.74175	14.00000	7.00000	3.50000	-1.13887	225.49829	-1.22252	202.38741	-1.12450	225.12320	-1.08759	250.66438	-1.25174	-1.37621	-1.13122	201.94199	200.34788	203.62902	188.35303	187.39195	189.31125	0.17710	0.05676	0.29883	42.21049	40.54376	43.91783	44.13306	43.14801	45.13380	10.98111	9.56379	12.40032	0
734	500	4	-4.78835	235.17189	182.50000	-1.78375	86.43251	66.81129	7.00000	-5.68023	278.38814	-6.57210	321.60439	184.43086	66.75833	193.81085	71.02478	-5.26752	5.66000	-1.06903	1.06588	190.14384	14.00000	53.80633	14.00000	7.00000	3.50000	-5.56578	276.12892	-5.26752	246.17889	-5.60944	277.73624	-6.33655	311.35742	-5.19213	-5.32959	-5.05967	244.87626	243.12090	246.64500	189.64318	188.60497	190.64702	-1.13103	-1.25881	-1.00049	60.52307	58.72001	62.29800	48.49139	47.47489	49.50285	14.40640	12.80950	16.08443	0
734	500	3	0.76349	174.10156	182.50000	-2.08403	85.83193	62.90755	7.00000	-0.27852	217.01752	-1.32054	259.93349	182.13555	62.81381	180.51326	68.33056	0.51125	5.66000	-1.40005	1.06588	187.77564	14.00000	51.91988	14.00000	7.00000	3.50000	-0.26668	216.03453	0.51125	182.45971	-0.28827	215.45714	-0.88879	248.93705	0.53120	0.39672	0.65664	181.61505	179.94695	183.33705	187.13834	186.12897	188.08902	-1.58136	-1.70690	-1.45614	63.02738	61.22857	64.85749	46.58465	45.64265	47.58897	13.14997	11.71124	14.68741	0
734	500	2	2.46588	155.37537	182.50000	-2.04189	85.91622	63.45545	7.00000	1.44493	198.33348	0.42399	241.29159	182.63604	63.25898	177.96813	67.20811	2.09633	5.66000	-1.39926	1.06588	187.79548	14.00000	53.82548	14.00000	7.00000	3.50000	1.46415	197.89153	2.09633	164.39594	1.37120	199.89427	0.69706	233.84023	2.19523	2.06787	2.32618	162.75153	160.98095	164.55500	187.25509	186.27087	188.23302	-1.51822	-1.64609	-1.38619	65.48549	63.61825	67.30463	48.53883	47.57894	49.52273	12.24929	10.83139	13.78987	0
734	500	1	1.32127	167.96605	182.50000	2.16085	54.32170	78.09103	7.00000	2.40169	195.12689	3.48212	222.28774	183.33458	78.70968	180.16422	74.27101	1.58982	5.66000	1.87498	1.06588	188.97993	14.00000	66.19808	14.00000	7.00000	3.50000	2.56446	193.62220	1.58982	171.12286	2.76361	191.15592	3.46479	216.26086	1.57628	1.43706	1.71314	170.83832	169.06397	172.59320	188.54336	187.52090	189.55005	2.01272	1.88045	2.14517	39.22918	37.53782	40.95606	61.83641	60.82987	62.88827	13.49761	11.88755	15.20987	0
733	500	6	-0.88268	192.20950	182.50000	2.24372	54.48744	79.16834	7.00000	0.23918	219.45321	1.36104	246.69693	182.07496	80.64730	183.77695	75.92242	-0.64006	5.66000	1.50251	1.06588	188.49810	14.00000	67.56719	14.00000	7.00000	3.50000	0.16485	220.77101	-0.64006	195.89297	0.16389	219.48607	0.86245	246.10116	-0.62410	-0.76357	-0.49056	195.17692	193.40887	197.04020	187.96647	186.95395	188.99705	1.64125	1.50604	1.77551	44.50604	42.71820	46.35709	63.46792	62.41792	64.50713	13.06706	11.38139	14.96185	0
733	500	5	-3.72622	223.48840	182.50000	1.21072	52.42143	65.73931	7.00000	-3.12086	249.69912	-2.51550	275.90983	181.82895	65.59423	189.83890	63.35477	-3.74358	5.66000	0.84613	1.06588	187.77348	14.00000	54.40600	14.00000	7.00000	3.50000	-3.24134	250.36566	-3.74358	229.06688	-3.48225	252.69360	-2.89744	274.13962	-3.72321	-3.85292	-3.59369	228.32222	226.56585	230.00420	187.25349	186.25098	188.23313	0.97381	0.84524	1.09919	38.53123	36.90633	40.14306	49.27278	48.28058	50.23603	11.54127	10.15189	13.08541	0
733	500	4	-1.99111	204.40217	182.50000	-1.11438	87.77125	75.51311	7.00000	-2.54829	248.28779	-3.10548	292.17342	183.00757	75.45779	186.46223	77.73068	-2.06400	5.66000	-0.93399	1.06588	190.34782	14.00000	61.20861	14.00000	7.00000	3.50000	-2.59418	248.05216	-2.06400	213.07258	-2.79695	251.27069	-2.99800	284.56447	-2.06113	-2.19344	-1.93214	211.87359	210.09293	213.63705	189.18042	188.19792	190.15805	-1.02252	-1.15272	-0.89494	67.56175	65.77591	69.33717	56.30374	55.28692	57.32776	13.93967	12.28323	15.72723	0
733	500	3	0.78127	173.90600	182.50000	-2.02552	85.94896	63.66822	7.00000	-0.23149	216.88047	-1.24425	259.85495	182.07091	63.87329	180.78614	68.11157	0.52963	5.66000	-1.61645	1.06588	189.33261	14.00000	53.35415	14.00000	7.00000	3.50000	-0.30068	218.36615	0.52963	183.60924	-0.28059	218.59757	-1.08682	254.43132	0.58439	0.45116	0.71388	182.26799	180.53183	183.95825	188.58307	187.61093	189.51505	-1.75580	-1.87718	-1.63440	66.92369	65.11969	68.67677	47.94995	46.96956	48.94341	12.18989	10.82879	13.66270	0
733	500	2	5.70123	119.78644	182.50000	-1.06212	87.87576	76.19245	7.00000	5.17017	163.72432	4.63911	207.66220	183.39951	76.15446	172.37201	78.07926	5.61262	5.66000	-0.82415	1.06588	189.35785	14.00000	62.65184	14.00000	7.00000	3.50000	5.17701	162.48969	5.61262	126.36439	5.57328	158.55852	4.78847	198.26607	5.64263	5.50306	5.77578	125.11120	123.23593	127.05720	188.44149	187.42100	189.48605	-0.91580	-1.05747	-0.77608	68.35985	66.57041	70.25935	58.08131	57.10780	59.13201	13.68330	11.95054	15.54210	0
733	500	1	3.97098	138.81924	182.50000	1.28468	52.56937	66.70090	7.00000	4.61332	165.10392	5.25566	191.38861	181.84317	66.56413	173.81779	63.89205	4.24493	5.66000	0.67348	1.06588	188.15743	14.00000	54.36849	14.00000	7.00000	3.50000	4.54319	166.27505	4.24493	142.25453	4.43914	167.11387	4.91841	189.34027	4.25043	4.11831	4.38240	141.68989	139.93390	143.42202	187.65231	186.66582	188.67508	0.75541	0.62334	0.88537	41.06947	39.40409	42.77685	49.23812	48.31085	50.25214	13.56455	12.00584	15.17238	0
732	500	6	-0.77738	191.05113	182.50000	2.04070	54.08141	76.52915	7.00000	0.24298	218.09183	1.26333	245.13253	182.62992	76.45315	184.33631	71.70860	-0.39934	5.66000	1.46383	1.06588	189.96792	14.00000	61.67122	14.00000	7.00000	3.50000	0.17303	218.79670	-0.39934	194.21605	0.14908	218.69744	1.06449	240.31535	-0.51043	-0.64061	-0.38258	194.70428	193.04198	196.36618	189.27443	188.26097	190.28412	1.55883	1.42727	1.68763	40.34162	38.80391	42.02081	56.92417	55.92015	57.93223	13.76299	12.14584	15.53235	0
732	500	5	-1.28273	196.61002	182.50000	1.69850	53.39699	72.08045	7.00000	-0.43348	223.30852	0.41577	250.00701	181.95800	72.02993	184.64063	69.24599	-0.90829	5.66000	1.40173	1.06588	188.48831	14.00000	60.51585	14.00000	7.00000	3.50000	-0.34461	223.12017	-0.90829	198.78034	-0.14633	224.24515	0.49344	243.41289	-1.07775	-1.21729	-0.94083	200.11142	198.25395	201.97520	187.89927	186.89695	188.90500	1.46634	1.33077	1.60394	39.19582	37.39509	40.98042	55.81116	54.80165	56.80441	12.54172	10.91623	14.31131	0
732	500	4	-4.91094	236.52035	182.50000	-0.66755	88.66490	81.32182	7.00000	-5.24472	280.85280	-5.57849	325.18525	186.56044	81.57715	196.31850	83.20019	-4.85115	5.66000	-0.86986	1.06588	192.81797	14.00000	67.95139	14.00000	7.00000	3.50000	-5.34679	282.18423	-4.85115	242.23266	-5.44606	285.78207	-5.72101	319.04461	-4.90534	-5.03866	-4.77140	242.09508	240.28498	243.81015	192.12844	191.08888	193.14105	-0.92157	-1.05702	-0.78854	72.99779	71.25216	74.87041	63.61056	62.54173	64.73813	14.76005	13.03745	16.65231	0
732	500	3	0.76729	174.05976	182.50000	-2.08150	85.83700	62.94051	7.00000	-0.27346	216.97826	-1.31420	259.89676	182.69663	63.01160	181.05716	66.85462	0.53423	5.66000	-1.43361	1.06588	186.99002	14.00000	53.04898	14.00000	7.00000	3.50000	-0.10645	214.15735	0.53423	181.04961	-0.16789	213.79490	-0.89938	250.03973	0.58162	0.45397	0.70728	180.37483	178.63792	182.13502	186.84222	185.85198	187.78900	-1.58130	-1.70227	-1.46156	65.38769	63.58954	67.17481	47.80429	46.84835	48.78887	11.74902	10.37275	13.23570	0
732	500	2	3.95401	139.00588	182.50000	-1.71780	86.56441	67.66865	7.00000	3.09511	182.28808	2.23622	225.57029	179.76182	68.16390	172.02298	72.22033	3.81553	5.66000	-1.53259	1.06588	187.76743	14.00000	55.51597	14.00000	7.00000	3.50000	3.14167	181.01719	3.81553	148.27565	2.88661	185.04903	2.28294	219.65435	3.91864	3.78683	4.04829	145.79262	144.12653	147.58525	186.35165	185.33800	187.36608	-1.64135	-1.76313	-1.52052	66.94285	65.27085	68.66108	49.95437	49.00672	50.92127	13.00562	11.61262	14.50734	0
732	500	1	2.56015	154.33840	182.50000	1.32908	52.65816	67.27803	7.00000	3.22468	180.66748	3.88922	206.99656	182.13519	67.49679	177.04633	64.44680	2.67349	5.66000	1.09262	1.06588	188.76755	14.00000	54.11583	14.00000	7.00000	3.50000	3.42981	179.00261	2.67349	159.70733	3.59575	178.78762	3.76611	201.94660	2.73520	2.59780	2.87312	158.74991	156.95472	160.46618	188.48090	187.48890	189.52702	1.21011	1.08151	1.33699	35.78612	34.19232	37.46581	48.93979	47.94071	49.93955	13.35000	11.89095	14.95731	0
